"Rattlesnake Cr nr Missoula, MT", 76M 01100
Timestamp,Stage.Daily Average@76M 01100 (ft),Approval Name,Discharge.Daily Average@76M 01100 (ft^3/s),Approval Name
2019-04-23 00:00,4.114,Approved,486.4,Approved
2019-04-24 00:00,4.095,Approved,477.1,Approved
2019-04-25 00:00,4.269,Approved,560.6,Approved
2019-04-26 00:00,4.285,Approved,568.7,Approved
2019-04-27 00:00,4.133,Approved,494.6,Approved
2019-04-28 00:00,3.992,Approved,430.6,Approved
2019-04-29 00:00,3.839,Approved,366.3,Approved
2019-04-30 00:00,3.691,Approved,308.8,Approved
2019-05-01 00:00,3.561,Approved,262.2,Approved
2019-05-02 00:00,3.462,Approved,228.9,Approved
2019-05-03 00:00,3.388,Approved,205.8,Approved
2019-05-04 00:00,3.327,Approved,187.6,Approved
2019-05-05 00:00,3.316,Approved,184.3,Approved
2019-05-06 00:00,3.406,Approved,210.9,Approved
2019-05-07 00:00,3.573,Approved,265.8,Approved
2019-05-08 00:00,3.824,Approved,359.3,Approved
2019-05-09 00:00,3.973,Approved,421.4,Approved
2019-05-10 00:00,3.986,Approved,426.7,Approved
2019-05-11 00:00,3.979,Approved,423.4,Approved
2019-05-12 00:00,4.083,Approved,470.3,Approved
2019-05-13 00:00,4.378,Approved,615.6,Approved
2019-05-14 00:00,4.569,Approved,719.5,Approved
2019-05-15 00:00,4.704,Approved,797.0,Approved
2019-05-16 00:00,4.733,Approved,813.9,Approved
2019-05-17 00:00,4.794,Approved,850.2,Approved
2019-05-18 00:00,5.072,Approved,1026.1,Approved
2019-05-19 00:00,4.940,Approved,941.4,Approved
2019-05-20 00:00,4.572,Approved,722.3,Approved
2019-05-21 00:00,4.264,Approved,556.9,Approved
2019-05-22 00:00,4.051,Approved,454.8,Approved
2019-05-23 00:00,3.912,Approved,393.6,Approved
2019-05-24 00:00,3.808,Approved,350.7,Approved
2019-05-25 00:00,3.790,Approved,343.1,Approved
2019-05-26 00:00,3.865,Approved,373.5,Approved
2019-05-27 00:00,4.178,Approved,515.2,Approved
2019-05-28 00:00,4.240,Approved,544.0,Approved
2019-05-29 00:00,4.144,Approved,497.1,Approved
2019-05-30 00:00,4.209,Approved,528.3,Approved
2019-05-31 00:00,4.283,Approved,565.4,Approved
2019-06-01 00:00,4.335,Approved,591.8,Approved
2019-06-02 00:00,4.317,Approved,582.7,Approved
2019-06-03 00:00,4.347,Approved,598.2,Approved
2019-06-04 00:00,4.343,Approved,596.3,Approved
2019-06-05 00:00,4.296,Approved,572.1,Approved
2019-06-06 00:00,4.139,Approved,494.5,Approved
2019-06-07 00:00,4.026,Approved,441.8,Approved
2019-06-08 00:00,3.901,Approved,387.1,Approved
2019-06-09 00:00,3.757,Approved,328.7,Approved
2019-06-10 00:00,3.656,Approved,290.2,Approved
2019-06-11 00:00,3.557,Approved,254.9,Approved
2019-06-12 00:00,3.545,Approved,250.8,Approved
2019-06-13 00:00,3.620,Approved,276.7,Approved
2019-06-14 00:00,3.646,Approved,286.1,Approved
2019-06-15 00:00,3.617,Approved,275.3,Approved
2019-06-16 00:00,3.558,Approved,254.6,Approved
2019-06-17 00:00,3.483,Approved,229.4,Approved
2019-06-18 00:00,3.420,Approved,209.1,Approved
2019-06-19 00:00,3.357,Approved,189.7,Approved
2019-06-20 00:00,3.307,Approved,175.3,Approved
2019-06-21 00:00,3.270,Approved,165.2,Approved
2019-06-22 00:00,3.264,Approved,163.4,Approved
2019-06-23 00:00,3.217,Approved,151.0,Approved
2019-06-24 00:00,3.175,Approved,140.2,Approved
2019-06-25 00:00,3.127,Approved,128.7,Approved
2019-06-26 00:00,3.091,Approved,120.0,Approved
2019-06-27 00:00,3.062,Approved,113.5,Approved
2019-06-28 00:00,3.058,Approved,112.4,Approved
2019-06-29 00:00,3.037,Approved,107.7,Approved
2019-06-30 00:00,3.001,Approved,99.88,Approved
2019-07-01 00:00,2.964,Approved,93.16,Approved
2019-07-02 00:00,2.934,Approved,89.34,Approved
2019-07-03 00:00,2.911,Approved,86.50,Approved
2019-07-04 00:00,3.029,Approved,105.9,Approved
2019-07-05 00:00,3.000,Approved,99.59,Approved
2019-07-06 00:00,2.935,Approved,89.21,Approved
2019-07-07 00:00,2.899,Approved,84.88,Approved
2019-07-08 00:00,2.880,Approved,82.56,Approved
2019-07-09 00:00,2.854,Approved,79.42,Approved
2019-07-10 00:00,2.871,Approved,81.36,Approved
2019-07-11 00:00,2.830,Approved,76.38,Approved
2019-07-12 00:00,2.795,Approved,72.22,Approved
2019-07-13 00:00,2.759,Approved,67.97,Approved
2019-07-14 00:00,2.737,Approved,65.26,Approved
2019-07-15 00:00,2.742,Approved,65.81,Approved
2019-07-16 00:00,2.717,Approved,62.58,Approved
2019-07-17 00:00,2.686,Approved,58.49,Approved
2019-07-18 00:00,2.662,Approved,55.29,Approved
2019-07-19 00:00,2.653,Approved,54.08,Approved
2019-07-20 00:00,2.640,Approved,52.35,Approved
2019-07-21 00:00,2.615,Approved,49.09,Approved
2019-07-22 00:00,2.593,Approved,46.20,Approved
2019-07-23 00:00,2.572,Approved,43.59,Approved
2019-07-24 00:00,2.570,Approved,43.31,Approved
2019-07-25 00:00,2.543,Approved,39.96,Approved
2019-07-26 00:00,2.523,Approved,37.44,Approved
2019-07-27 00:00,2.506,Approved,35.34,Approved
2019-07-28 00:00,2.492,Approved,33.70,Approved
2019-07-29 00:00,2.470,Approved,31.15,Approved
2019-07-30 00:00,2.455,Approved,29.32,Approved
2019-07-31 00:00,2.444,Approved,28.02,Approved
2019-08-01 00:00,2.435,Approved,27.01,Approved
2019-08-02 00:00,2.431,Approved,26.43,Approved
2019-08-03 00:00,2.426,Approved,25.90,Approved
2019-08-04 00:00,2.467,Approved,30.36,Approved
2019-08-05 00:00,2.461,Approved,29.71,Approved
2019-08-06 00:00,2.451,Approved,28.50,Approved
2019-08-07 00:00,2.442,Approved,27.45,Approved
2019-08-08 00:00,2.433,Approved,26.37,Approved
2019-08-09 00:00,2.423,Approved,25.17,Approved
2019-08-10 00:00,2.434,Approved,26.36,Approved
2019-08-11 00:00,2.468,Approved,30.19,Approved
2019-08-12 00:00,2.557,Approved,40.59,Approved
2019-08-13 00:00,2.627,Approved,49.16,Approved
2019-08-14 00:00,2.569,Approved,41.85,Approved
2019-08-15 00:00,2.522,Approved,36.16,Approved
2019-08-16 00:00,2.504,Approved,33.95,Approved
2019-08-17 00:00,2.500,Approved,33.48,Approved
2019-08-18 00:00,2.494,Approved,32.65,Approved
2019-08-19 00:00,2.484,Approved,31.45,Approved
2019-08-20 00:00,2.464,Approved,29.17,Approved
2019-08-21 00:00,2.444,Approved,26.88,Approved
2019-08-22 00:00,2.430,Approved,25.22,Approved
2019-08-23 00:00,2.428,Approved,24.99,Approved
2019-08-24 00:00,2.430,Approved,25.19,Approved
2019-08-25 00:00,2.420,Approved,23.97,Approved
2019-08-26 00:00,2.406,Approved,22.43,Approved
2019-08-27 00:00,2.397,Approved,21.43,Approved
2019-08-28 00:00,2.387,Approved,20.32,Approved
2019-08-29 00:00,2.379,Approved,19.42,Approved
2019-08-30 00:00,2.371,Approved,18.54,Approved
2019-08-31 00:00,2.373,Approved,18.65,Approved
2019-09-01 00:00,2.369,Approved,18.20,Approved
2019-09-02 00:00,2.356,Approved,16.88,Approved
2019-09-03 00:00,2.342,Approved,15.42,Approved
2019-09-04 00:00,2.330,Approved,14.14,Approved
2019-09-05 00:00,2.314,Approved,12.58,Approved
2019-09-06 00:00,2.306,Approved,11.73,Approved
2019-09-07 00:00,2.312,Approved,12.30,Approved
2019-09-08 00:00,2.405,Approved,21.59,Approved
2019-09-09 00:00,2.394,Approved,20.43,Approved
2019-09-10 00:00,2.611,Approved,45.50,Approved
2019-09-11 00:00,2.607,Approved,44.87,Approved
2019-09-12 00:00,2.546,Approved,37.30,Approved
2019-09-13 00:00,2.515,Approved,33.66,Approved
2019-09-14 00:00,2.472,Approved,28.69,Approved
2019-09-15 00:00,2.437,Approved,24.66,Approved
2019-09-16 00:00,2.412,Approved,21.94,Approved
2019-09-17 00:00,2.391,Approved,19.65,Approved
2019-09-18 00:00,2.383,Approved,18.75,Approved
2019-09-19 00:00,2.384,Approved,18.87,Approved
2019-09-20 00:00,2.389,Approved,19.29,Approved
2019-09-21 00:00,2.380,Approved,18.27,Approved
2019-09-22 00:00,2.369,Approved,17.15,Approved
2019-09-23 00:00,2.359,Approved,16.11,Approved
2019-09-24 00:00,2.349,Approved,15.08,Approved
2019-09-25 00:00,2.335,Approved,13.65,Approved
2019-09-26 00:00,2.322,Approved,12.34,Approved
2019-09-27 00:00,2.331,Approved,13.20,Approved
2019-09-28 00:00,2.402,Approved,20.27,Approved
2019-09-29 00:00,2.429,Approved,23.08,Approved
2019-09-30 00:00,2.424,Approved,22.51,Approved
2019-10-01 00:00,2.418,Approved,21.79,Approved
2019-10-02 00:00,2.404,Provisional,20.23,Approved
2019-10-03 00:00,2.403,Provisional,30.36,In Review
2019-10-04 00:00,2.395,Provisional,32.06,In Review
2019-10-05 00:00,2.392,Provisional,31.70,In Review
2019-10-06 00:00,2.399,Provisional,32.54,In Review
2019-10-07 00:00,2.400,Provisional,32.61,In Review
2019-10-08 00:00,2.390,Provisional,31.52,In Review
2019-10-09 00:00,2.396,Provisional,32.18,In Review
2019-10-10 00:00,2.428,Provisional,35.90,In Review
2019-10-11 00:00,2.414,Provisional,34.21,In Review
2019-10-12 00:00,2.399,Provisional,32.63,In Review
2019-10-13 00:00,2.407,Provisional,33.45,In Review
2019-10-14 00:00,2.400,Provisional,32.76,In Review
2019-10-15 00:00,2.392,Provisional,31.82,In Review
2019-10-16 00:00,2.386,Provisional,31.11,In Review
2019-10-17 00:00,2.379,Provisional,30.42,In Review
2019-10-18 00:00,2.370,Provisional,29.42,In Review
2019-10-19 00:00,2.360,Provisional,28.35,In Review
2019-10-20 00:00,2.357,Provisional,27.98,In Review
2019-10-21 00:00,2.372,Provisional,29.65,In Review
2019-10-22 00:00,2.386,Provisional,31.21,In Review
2019-10-23 00:00,2.416,Provisional,34.63,In Review
2019-10-24 00:00,2.466,Provisional,40.40,In Review
2019-10-25 00:00,2.442,Provisional,37.62,In Review
2019-10-26 00:00,2.430,Provisional,36.22,In Review
2019-10-27 00:00,2.524,Provisional,47.37,In Review
2019-10-28 00:00,2.528,Provisional,47.77,In Review
2019-10-29 00:00,2.534,Provisional,48.54,In Review
2019-10-30 00:00,2.457,Provisional,40.32,In Review
2019-10-31 00:00,2.473,Provisional,40.49,In Review
2019-11-01 00:00,2.497,Provisional,42.74,In Review
2019-11-02 00:00,2.489,Provisional,43.13,In Review
2019-11-03 00:00,2.470,Provisional,40.90,In Review
2019-11-04 00:00,2.472,Provisional,41.12,In Review
2019-11-05 00:00,2.474,Provisional,41.35,In Review
2019-11-06 00:00,2.474,Provisional,41.43,In Review
2019-11-07 00:00,2.464,Provisional,40.23,In Review
2019-11-08 00:00,2.445,Provisional,38.08,In Review
2019-11-09 00:00,2.448,Provisional,38.44,In Review
2019-11-10 00:00,2.451,Provisional,38.72,In Review
2019-11-11 00:00,2.508,Provisional,45.52,In Review
2019-11-12 00:00,2.518,Provisional,46.66,In Review
2019-11-13 00:00,2.516,Provisional,46.41,In Review
2019-11-14 00:00,2.515,Provisional,46.29,In Review
2019-11-15 00:00,2.498,Provisional,44.38,In Review
2019-11-16 00:00,2.490,Provisional,43.38,In Review
2019-11-17 00:00,2.491,Provisional,43.52,In Review
2019-11-18 00:00,2.504,Provisional,45.02,In Review
2019-11-19 00:00,2.597,Provisional,56.41,In Review
2019-11-20 00:00,2.626,Provisional,60.13,In Review
2019-11-21 00:00,2.651,Provisional,63.30,In Review
2019-11-22 00:00,2.619,Provisional,59.22,In Review
2019-11-23 00:00,2.606,Provisional,57.62,In Review
2019-11-24 00:00,2.598,Provisional,56.54,In Review
2019-11-25 00:00,2.596,Provisional,56.36,In Review
2019-11-26 00:00,2.581,Provisional,54.45,In Review
2019-11-27 00:00,2.558,Provisional,51.65,In Review
2019-11-28 00:00,2.546,Provisional,50.18,In Review
2019-11-29 00:00,2.542,Provisional,49.71,In Review
2019-11-30 00:00,2.631,Provisional,48.64,In Review
2019-12-01 00:00,2.841,Provisional,47.21,In Review
2019-12-02 00:00,3.017,Provisional,46.49,In Review
2019-12-03 00:00,3.007,Provisional,45.71,In Review
2019-12-04 00:00,2.569,Provisional,45.18,In Review
2019-12-05 00:00,2.489,Provisional,43.43,In Review
2019-12-06 00:00,2.481,Provisional,42.47,In Review
2019-12-07 00:00,2.463,Provisional,40.34,In Review
2019-12-08 00:00,2.450,Provisional,38.90,In Review
2019-12-09 00:00,2.474,Provisional,41.62,In Review
2019-12-10 00:00,2.452,Provisional,39.08,In Review
2019-12-11 00:00,2.435,Provisional,37.16,In Review
2019-12-12 00:00,2.425,Provisional,36.10,In Review
2019-12-13 00:00,2.423,Provisional,35.79,In Review
2019-12-14 00:00,2.425,Provisional,36.01,In Review
2019-12-15 00:00,2.426,Provisional,36.15,In Review
2019-12-16 00:00,2.420,Provisional,35.47,In Review
2019-12-17 00:00,2.404,Provisional,33.72,In Review
2019-12-18 00:00,2.391,Provisional,32.30,In Review
2019-12-19 00:00,2.420,Provisional,33.05,In Review
2019-12-20 00:00,2.553,Provisional,33.09,In Review
2019-12-21 00:00,2.393,Provisional,32.53,In Review
2019-12-22 00:00,2.390,Provisional,32.21,In Review
2019-12-23 00:00,2.394,Provisional,32.71,In Review
2019-12-24 00:00,2.389,Provisional,32.06,In Review
2019-12-25 00:00,2.386,Provisional,31.78,In Review
2019-12-26 00:00,2.372,Provisional,30.26,In Review
2019-12-27 00:00,2.354,Provisional,28.33,In Review
2019-12-28 00:00,2.324,Provisional,26.83,In Review
2019-12-29 00:00,2.345,Provisional,27.38,In Review
2019-12-30 00:00,2.343,Provisional,27.17,In Review
2019-12-31 00:00,2.336,Provisional,26.41,In Review
2020-01-01 00:00,2.345,Provisional,27.36,In Review
2020-01-02 00:00,2.419,Provisional,32.09,In Review
2020-01-03 00:00,2.405,Provisional,32.31,In Review
2020-01-04 00:00,2.382,Provisional,31.49,In Review
2020-01-05 00:00,2.376,Provisional,30.78,In Review
2020-01-06 00:00,2.363,Provisional,29.34,In Review
2020-01-07 00:00,2.355,Provisional,28.50,In Review
2020-01-08 00:00,2.363,Provisional,29.39,In Review
2020-01-09 00:00,2.374,Provisional,30.58,In Review
2020-01-10 00:00,2.370,Provisional,30.18,In Review
2020-01-11 00:00,,,29.63,In Review
2020-01-12 00:00,,,28.45,In Review
2020-01-13 00:00,2.360,Provisional,29.04,In Review
2020-01-14 00:00,2.355,Provisional,28.59,In Review
2020-01-15 00:00,2.350,Provisional,28.01,In Review
2020-01-16 00:00,2.381,Provisional,28.02,In Review
2020-01-17 00:00,2.421,Provisional,27.53,In Review
2020-01-18 00:00,2.351,Provisional,28.19,In Review
2020-01-19 00:00,2.332,Provisional,26.16,In Review
2020-01-20 00:00,2.331,Provisional,25.99,In Review
2020-01-21 00:00,2.330,Provisional,25.95,In Review
2020-01-22 00:00,2.332,Provisional,26.13,In Review
2020-01-23 00:00,2.337,Provisional,26.71,In Review
2020-01-24 00:00,2.330,Provisional,25.97,In Review
2020-01-25 00:00,2.337,Provisional,26.73,In Review
2020-01-26 00:00,2.345,Provisional,27.61,In Review
2020-01-27 00:00,2.345,Provisional,27.62,In Review
2020-01-28 00:00,2.352,Provisional,28.42,In Review
2020-01-29 00:00,2.347,Provisional,27.88,In Review
2020-01-30 00:00,2.343,Provisional,27.42,In Review
2020-01-31 00:00,2.340,Provisional,27.15,In Review
2020-02-01 00:00,2.337,Provisional,26.81,In Review
2020-02-02 00:00,2.373,Provisional,30.71,In Review
2020-02-03 00:00,2.434,Provisional,37.49,In Review
2020-02-04 00:00,2.381,Provisional,34.15,In Review
2020-02-05 00:00,2.373,Provisional,31.86,In Review
2020-02-06 00:00,2.410,Provisional,34.89,In Review
2020-02-07 00:00,2.410,Provisional,34.91,In Review
2020-02-08 00:00,2.411,Provisional,35.00,In Review
2020-02-09 00:00,2.414,Provisional,35.31,In Review
2020-02-10 00:00,2.395,Provisional,33.19,In Review
2020-02-11 00:00,2.397,Provisional,33.44,In Review
2020-02-12 00:00,2.387,Provisional,32.34,In Review
2020-02-13 00:00,2.383,Provisional,31.95,In Review
2020-02-14 00:00,2.371,Provisional,30.61,In Review
2020-02-15 00:00,2.370,Provisional,30.51,In Review
2020-02-16 00:00,2.362,Provisional,29.70,In Review
2020-02-17 00:00,2.369,Provisional,30.43,In Review
2020-02-18 00:00,2.369,Provisional,30.47,In Review
2020-02-19 00:00,2.355,Provisional,28.92,In Review
2020-02-20 00:00,2.304,Provisional,25.45,In Review
2020-02-21 00:00,2.342,Provisional,24.79,In Review
2020-02-22 00:00,2.386,Provisional,24.61,In Review
2020-02-23 00:00,2.365,Provisional,25.15,In Review
2020-02-24 00:00,2.357,Provisional,29.18,In Review
2020-02-25 00:00,2.354,Provisional,28.85,In Review
2020-02-26 00:00,2.349,Provisional,28.34,In Review
2020-02-27 00:00,2.340,Provisional,27.44,In Review
2020-02-28 00:00,2.340,Provisional,27.42,In Review
2020-02-29 00:00,2.338,Provisional,27.21,In Review
2020-03-01 00:00,2.346,Provisional,28.11,In Review
2020-03-02 00:00,2.345,Provisional,27.97,In Review
2020-03-03 00:00,2.340,Provisional,27.37,In Review
2020-03-04 00:00,2.348,Provisional,28.16,In Review
2020-03-05 00:00,2.360,Provisional,29.31,In Review
2020-03-06 00:00,2.357,Provisional,28.95,In Review
2020-03-07 00:00,2.366,Provisional,29.85,In Review
2020-03-08 00:00,2.407,Provisional,34.31,In Review
2020-03-09 00:00,2.438,Provisional,37.72,In Review
2020-03-10 00:00,2.444,Provisional,38.30,In Review
2020-03-11 00:00,2.440,Provisional,37.76,In Review
2020-03-12 00:00,2.442,Provisional,37.85,In Review
2020-03-13 00:00,2.441,Provisional,37.70,In Review
2020-03-14 00:00,2.426,Provisional,35.89,In Review
2020-03-15 00:00,2.413,Provisional,34.44,In Review
2020-03-16 00:00,2.447,Provisional,38.26,In Review
2020-03-17 00:00,2.416,Provisional,34.60,In Review
2020-03-18 00:00,2.409,Provisional,33.70,In Review
2020-03-19 00:00,2.414,Provisional,34.20,In Review
2020-03-20 00:00,2.410,Provisional,33.68,In Review
2020-03-21 00:00,2.407,Provisional,33.30,In Review
2020-03-22 00:00,2.424,Provisional,35.08,In Review
2020-03-23 00:00,2.443,Provisional,37.18,In Review
2020-03-24 00:00,2.462,Provisional,39.32,In Review
2020-03-25 00:00,2.479,Provisional,41.21,In Review
2020-03-26 00:00,2.470,Provisional,40.08,In Review
2020-03-27 00:00,2.464,Provisional,39.22,In Review
2020-03-28 00:00,2.455,Provisional,38.11,In Review
2020-03-29 00:00,2.453,Provisional,37.82,In Review
2020-03-30 00:00,2.447,Provisional,37.07,In Review
2020-03-31 00:00,2.453,Provisional,37.70,In Review
2020-04-01 00:00,2.470,Provisional,39.54,In Review
2020-04-02 00:00,2.465,Provisional,38.89,In Review
2020-04-03 00:00,2.453,Provisional,37.47,In Review
2020-04-04 00:00,2.451,Provisional,37.21,In Review
2020-04-05 00:00,2.447,Provisional,36.68,In Review
2020-04-06 00:00,2.440,Provisional,35.81,In Review
2020-04-07 00:00,2.451,Provisional,36.95,In Review
2020-04-08 00:00,2.490,Provisional,41.32,In Review
2020-04-09 00:00,2.587,Provisional,53.03,In Review
2020-04-10 00:00,2.690,Provisional,65.67,In Review
2020-04-11 00:00,2.828,Provisional,81.43,In Review
2020-04-12 00:00,3.162,Provisional,146.5,In Review
2020-04-13 00:00,3.184,Provisional,150.4,In Review
2020-04-14 00:00,3.080,Provisional,124.9,In Review
2020-04-15 00:00,2.996,Provisional,105.9,In Review
2020-04-16 00:00,2.974,Provisional,101.1,In Review
2020-04-17 00:00,2.894,Provisional,88.60,In Review
2020-04-18 00:00,2.847,Provisional,83.09,In Review
2020-04-19 00:00,2.835,Provisional,81.65,In Review
2020-04-20 00:00,2.840,Provisional,82.21,In Review
2020-04-21 00:00,2.892,Provisional,88.17,In Review
2020-04-22 00:00,3.010,Provisional,108.5,In Review
2020-04-23 00:00,3.286,Provisional,176.7,In Review
2020-04-24 00:00,3.540,Provisional,255.8,In Review
2020-04-25 00:00,3.728,Provisional,322.3,In Review
2020-04-26 00:00,3.676,Provisional,302.5,In Review
2020-04-27 00:00,3.721,Provisional,319.4,In Review
2020-04-28 00:00,3.814,Provisional,355.1,In Review
2020-04-29 00:00,3.801,Provisional,349.9,In Review
2020-04-30 00:00,3.893,Provisional,387.4,In Review
2020-05-01 00:00,4.308,Provisional,581.7,In Review
2020-05-02 00:00,4.504,Provisional,684.9,In Review
2020-05-03 00:00,4.243,Provisional,546.9,In Review
2020-05-04 00:00,4.274,Provisional,561.9,In Review
2020-05-05 00:00,4.161,Provisional,507.0,In Review
2020-05-06 00:00,4.015,Provisional,439.4,In Review
2020-05-07 00:00,4.034,Provisional,447.8,In Review
2020-05-08 00:00,3.966,Provisional,417.9,In Review
2020-05-09 00:00,3.851,Provisional,369.1,In Review
2020-05-10 00:00,3.822,Provisional,357.3,In Review
2020-05-11 00:00,3.930,Provisional,404.0,In Review
2020-05-12 00:00,,,431.6,In Review
2020-05-13 00:00,,,407.5,In Review
2020-05-14 00:00,3.879,Provisional,380.9,In Review
2020-05-15 00:00,3.920,Provisional,397.2,In Review
2020-05-16 00:00,3.957,Provisional,412.9,In Review
2020-05-17 00:00,3.908,Provisional,392.0,In Review
2020-05-18 00:00,3.947,Provisional,408.4,In Review
2020-05-19 00:00,4.194,Provisional,522.6,In Review
2020-05-20 00:00,4.408,Provisional,631.0,In Review
2020-05-21 00:00,5.093,Provisional,1044.6,In Review
2020-05-22 00:00,5.152,Provisional,1081.5,In Review
2020-05-23 00:00,4.625,Provisional,752.5,In Review
2020-05-24 00:00,4.282,Provisional,565.3,In Review
2020-05-25 00:00,4.082,Provisional,468.3,In Review
2020-05-26 00:00,4.052,Provisional,454.4,In Review
2020-05-27 00:00,4.331,Provisional,590.8,In Review
2020-05-28 00:00,4.559,Provisional,713.7,In Review
2020-05-29 00:00,4.645,Provisional,763.0,In Review
2020-05-30 00:00,4.715,Provisional,803.9,In Review
2020-05-31 00:00,4.905,Provisional,919.0,In Review
2020-06-01 00:00,5.172,Provisional,1093.0,In Review
2020-06-02 00:00,4.938,Provisional,942.3,In Review
2020-06-03 00:00,4.548,Provisional,707.7,In Review
2020-06-04 00:00,4.532,Provisional,698.8,In Review
2020-06-05 00:00,4.490,Provisional,675.9,In Review
2020-06-06 00:00,4.336,Provisional,592.4,In Review
2020-06-07 00:00,4.345,Provisional,596.7,In Review
2020-06-08 00:00,4.282,Provisional,564.6,In Review
2020-06-09 00:00,4.177,Provisional,511.8,In Review
2020-06-10 00:00,4.019,Provisional,438.4,In Review
2020-06-11 00:00,3.958,Provisional,411.1,In Review
2020-06-12 00:00,4.039,Provisional,446.8,In Review
2020-06-13 00:00,4.122,Provisional,485.1,In Review
2020-06-14 00:00,4.248,Provisional,546.8,In Review
2020-06-15 00:00,4.196,Provisional,520.9,In Review
2020-06-16 00:00,3.979,Provisional,420.1,In Review
2020-06-17 00:00,3.860,Provisional,368.9,In Review
2020-06-18 00:00,3.802,Provisional,344.8,In Review
2020-06-19 00:00,3.776,Provisional,334.4,In Review
2020-06-20 00:00,3.787,Provisional,338.7,In Review
2020-06-21 00:00,3.815,Provisional,349.9,In Review
2020-06-22 00:00,3.894,Provisional,382.4,In Review
2020-06-23 00:00,3.897,Provisional,383.8,In Review
2020-06-24 00:00,3.848,Provisional,363.2,In Review
2020-06-25 00:00,3.811,Provisional,348.0,In Review
2020-06-26 00:00,3.733,Provisional,317.2,In Review
2020-06-27 00:00,3.659,Provisional,289.1,In Review
2020-06-28 00:00,3.597,Provisional,266.6,In Review
2020-06-29 00:00,3.542,Provisional,247.6,In Review
2020-06-30 00:00,3.678,Provisional,296.4,In Review
2020-07-01 00:00,4.004,Provisional,430.5,In Review
2020-07-02 00:00,4.052,Provisional,451.9,In Review
2020-07-03 00:00,3.834,Provisional,356.4,In Review
2020-07-04 00:00,3.680,Provisional,296.1,In Review
2020-07-05 00:00,3.574,Provisional,257.8,In Review
2020-07-06 00:00,3.485,Provisional,227.5,In Review
2020-07-07 00:00,3.411,Provisional,203.9,In Review
2020-07-08 00:00,3.349,Provisional,184.9,In Review
2020-07-09 00:00,3.294,Provisional,169.0,In Review
2020-07-10 00:00,3.239,Provisional,154.1,In Review
2020-07-11 00:00,3.234,Provisional,152.8,In Review
2020-07-12 00:00,3.178,Provisional,139.4,In Review
2020-07-13 00:00,3.126,Provisional,127.5,In Review
2020-07-14 00:00,3.083,Provisional,118.5,In Review
2020-07-15 00:00,3.045,Provisional,110.7,In Review
2020-07-16 00:00,3.013,Provisional,104.5,In Review
2020-07-17 00:00,2.982,Provisional,98.71,In Review
2020-07-18 00:00,2.961,Provisional,95.03,In Review
2020-07-19 00:00,2.938,Provisional,92.27,In Review
2020-07-20 00:00,2.904,Provisional,88.31,In Review
2020-07-21 00:00,2.872,Provisional,84.08,In Review
2020-07-22 00:00,2.841,Provisional,79.96,In Review
2020-07-23 00:00,2.820,Provisional,77.11,In Review
2020-07-24 00:00,2.806,Provisional,75.18,In Review
2020-07-25 00:00,2.784,Provisional,71.92,In Review
2020-07-26 00:00,2.743,Provisional,65.86,In Review
2020-07-27 00:00,2.726,Provisional,63.08,In Review
2020-07-28 00:00,2.707,Provisional,59.63,In Review
2020-07-29 00:00,2.688,Provisional,56.60,In Review
2020-07-30 00:00,2.670,Provisional,54.64,In Review
2020-07-31 00:00,2.652,Provisional,53.04,In Review
2020-08-01 00:00,2.624,Provisional,50.12,In Review
2020-08-02 00:00,2.605,Provisional,48.46,In Review
2020-08-03 00:00,2.594,Provisional,47.65,In Review
2020-08-04 00:00,2.576,Provisional,46.09,In Review
2020-08-05 00:00,2.561,Provisional,44.90,In Review
2020-08-06 00:00,2.548,Provisional,43.91,In Review
2020-08-07 00:00,2.538,Provisional,43.35,In Review
2020-08-08 00:00,2.532,Provisional,43.26,In Review
2020-08-09 00:00,2.523,Provisional,42.92,In Review
2020-08-10 00:00,2.511,Provisional,42.06,In Review
2020-08-11 00:00,2.500,Provisional,41.41,In Review
2020-08-12 00:00,2.484,Provisional,40.08,In Review
2020-08-13 00:00,2.471,Provisional,39.04,In Review
2020-08-14 00:00,2.469,Provisional,39.10,In Review
2020-08-15 00:00,2.457,Provisional,37.83,In Review
2020-08-16 00:00,2.444,Provisional,36.39,In Review
2020-08-17 00:00,2.429,Provisional,34.79,In Review
2020-08-18 00:00,2.416,Provisional,33.43,In Review
2020-08-19 00:00,2.405,Provisional,32.38,In Review
2020-08-20 00:00,2.415,Provisional,33.65,In Review
2020-08-21 00:00,2.420,Provisional,34.38,In Review
2020-08-22 00:00,2.401,Provisional,32.29,In Review
2020-08-23 00:00,2.379,Provisional,30.00,In Review
2020-08-24 00:00,2.356,Provisional,27.62,In Review
2020-08-25 00:00,2.351,Provisional,27.34,In Review
2020-08-26 00:00,2.351,Provisional,27.46,In Review
2020-08-27 00:00,2.349,Provisional,27.37,In Review
2020-08-28 00:00,2.339,Provisional,26.49,In Review
2020-08-29 00:00,2.323,Provisional,25.00,In Review
2020-08-30 00:00,2.315,Provisional,24.34,In Review
2020-08-31 00:00,2.305,Provisional,23.44,In Review
2020-09-01 00:00,2.318,Provisional,25.01,In Review
2020-09-02 00:00,2.331,Provisional,26.50,In Review
2020-09-03 00:00,2.307,Provisional,24.15,In Review
2020-09-04 00:00,2.293,Provisional,22.87,In Review
2020-09-05 00:00,2.283,Provisional,22.11,In Review
2020-09-06 00:00,2.272,Provisional,21.18,In Review
